level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,X25519,falcon512,28.0715,28.324463157894737,2.773,2.7047223198594024,30.927,31.02948681898067,1,1,1,1,582,620,2815
1,delay 500ms,X25519,falcon512,505.622,505.83729411764705,501.844,502.32576470588236,1008.522,1008.1630588235294,1,1,1,1,20,620,2813
1,rate 1mbit,X25519,rsa:1024,8.9955,9.140663817663818,2.068,2.2920912981455066,11.29,11.432915834522111,1,1,1,1,715,620,1016
1,delay 500ms,X25519,rsa:1024,502.043,502.0445882352941,501.199,501.8858125,1003.595,1004.0131875,1,1,1,1,20,620,1016
1,rate 1mbit,X25519,rsa:2048,13.047,13.263670694864048,2.475,2.5155431164901665,15.655,15.779476550680787,1,1,1,1,675,620,1405
1,delay 500ms,X25519,rsa:2048,502.1835,502.2978888888889,501.586,501.7232352941176,1003.886,1004.0035882352942,1,1,1,1,20,620,1405
1,rate 1mbit,X25519,rsa:3072,18.729,19.021718600953896,2.4885,2.522920382165605,21.2575,21.541855095541404,1,1,1,1,642,620,1789
1,delay 500ms,X25519,rsa:3072,504.339,504.3111052631579,501.9445,502.0926111111111,1006.072,1006.4307777777777,1,1,1,1,20,620,1789
1,rate 1mbit,X25519,rsa:4096,25.3865,25.67228231292517,2.619,2.638442930153322,28.019,28.306875638841564,1,1,1,1,600,620,2173
1,delay 500ms,X25519,rsa:4096,507.103,507.4082941176471,501.807,502.00323529411764,1009.228,1009.4115294117647,1,1,1,1,20,620,2173
1,rate 1mbit,X25519,p256\_falcon512,32.141,32.984973929236496,3.6215,3.820253731343284,35.7815,36.8041697761194,1,1,1,1,549,620,3031
1,delay 500ms,X25519,p256\_falcon512,506.682,507.78405882352945,502.458,502.63875,1009.7645,1010.5226875,2,1,2,2,20,672,3083
2,rate 1mbit,X25519,MLDSA44,35.935,36.15428054298642,24.002,24.051945578231294,60.082,60.20425850340136,2,1,2,2,452,672,6821
2,delay 500ms,X25519,MLDSA44,502.203,502.0898888888889,501.623,502.01888235294115,1003.699,1004.0634117647058,3,1,3,3,20,724,6873
2,delay 500ms,X25519,p256\_mldsa44,501.68,502.0918888888889,502.795,502.7767058823529,1004.623,1004.874,3,1,3,3,20,724,7081
2,rate 1mbit,X25519,p256\_mldsa44,35.9375,36.113204128440366,26.298,26.44104367816092,62.263,62.55274252873563,2,1,2,2,446,672,7027
2,rate 1mbit,X25519,rsa3072\_mldsa44,36.112,36.248763285024154,34.147,34.19638498789346,70.224,70.44725423728813,2,1,2,2,423,672,7987
2,delay 500ms,X25519,rsa3072\_mldsa44,501.8105,502.20855555555556,504.694,504.54564705882353,1006.451,1006.5133529411764,4,1,4,4,20,776,8091
3,rate 1mbit,X25519,MLDSA65,35.929,36.16601298701299,44.2885,44.280942708333335,80.2895,80.44744791666668,3,1,3,3,393,724,9291
3,delay 500ms,X25519,MLDSA65,502.03,502.39729411764705,502.5375,502.842125,1004.8255,1005.0734375,5,1,5,5,20,828,9395
3,rate 1mbit,X25519,p384\_mldsa65,36.151,36.33313648293963,47.0435,47.07838684210526,83.389,83.41432894736843,3,1,3,3,389,724,9594
3,delay 500ms,X25519,p384\_mldsa65,501.721,501.85229411764703,504.108,505.0169375,1006.0755,1006.917375,5,1,5,5,20,828,9699
5,delay 500ms,X25519,MLDSA87,501.5825,502.0647777777778,502.074,502.30017647058827,1004.141,1004.424,7,1,7,7,20,932,12775
5,rate 1mbit,X25519,MLDSA87,35.9695,36.181310975609755,71.894,71.80117737003059,107.827,107.98384709480122,4,1,4,4,336,776,12619
5,delay 500ms,X25519,falcon1024,510.427,510.5290555555556,502.399,502.45588235294116,1012.654,1012.972411764706,3,1,3,3,20,724,5040
5,rate 1mbit,X25519,falcon1024,44.389,44.763847457627115,8.645,8.61052229299363,53.351,53.36870912951168,2,1,2,2,482,672,4995
5,delay 500ms,X25519,p521\_falcon1024,515.084,515.4111666666666,506.885,507.21223529411765,1022.486,1022.722294117647,3,1,3,3,20,724,5461
5,rate 1mbit,X25519,p521\_falcon1024,49.061,49.95474477958236,13.5955,13.878653488372093,62.5675,63.83741162790698,2,1,2,2,439,672,5407
5,delay 500ms,X25519,p521\_mldsa87,501.715,502.04161538461534,1504.962,1506.0311666666666,2006.7525,2008.1,7,1,7,7,15,932,13186
5,rate 1mbit,X25519,p521\_mldsa87,35.939,36.227440993788825,76.467,76.48764485981307,112.428,112.7106323987539,4,1,4,4,328,776,13029
