level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,X25519,falcon512,29.134,30.130863157894737,4.933,7.324478902953587,34.7075,37.45388607594936,1,1,1,1,486,620,2809
1,delay 500ms,X25519,falcon512,506.252,508.4150588235294,503.4055,504.0355625,1012.127,1012.6715,1,1,1,1,20,620,2817
1,rate 1mbit,X25519,rsa:1024,10.297,11.345439421338156,4.904,6.55753079710145,15.76,17.908195652173912,1,1,1,1,563,627,1016
1,delay 500ms,X25519,rsa:1024,506.358,509.47205882352944,503.2035,504.0765625,1012.734,1013.7193125,1,1,1,1,20,627,1016
1,rate 1mbit,X25519,rsa:2048,14.184,16.24508221797323,5.371,7.434693486590038,20.1785,23.680825670498084,1,1,1,1,534,620,1405
1,delay 500ms,X25519,rsa:2048,506.226,505.74288235294114,506.221,508.1108125,1011.4995,1013.8115625,1,1,1,1,20,620,1405
1,rate 1mbit,X25519,rsa:3072,19.286,20.125412667946257,4.175,6.198703846153846,23.7765,26.32675,1,1,1,1,531,620,1789
1,delay 500ms,X25519,rsa:3072,506.348,506.5962222222222,506.226,507.06241176470587,1012.374,1013.449,1,1,1,1,20,620,1789
1,rate 1mbit,X25519,rsa:4096,25.1015,28.6981974789916,4.873,6.66006105263158,30.898,35.35554105263158,1,1,1,1,483,620,2173
1,delay 500ms,X25519,rsa:4096,506.49,507.3650588235294,506.2355,506.7439375,1012.908,1014.170125,1,1,1,1,20,620,2173
1,rate 1mbit,X25519,p256\_falcon512,30.933,31.715202197802196,7.3,8.886171806167402,38.297,40.601788546255506,2,1,2,2,462,672,3083
1,delay 500ms,X25519,p256\_falcon512,506.219,507.0319473684211,505.957,510.615,1011.452,1017.7725,2,1,2,2,20,672,3088
2,rate 1mbit,X25519,MLDSA44,30.956,32.52333333333333,36.4545,38.14760393258427,68.4845,70.69187078651686,2,1,3,3,366,724,6873
2,delay 500ms,X25519,MLDSA44,505.619,505.784,506.329,508.4288235294117,1010.83,1014.1818823529411,3,1,3,3,20,724,6873
2,delay 500ms,X25519,p256\_mldsa44,506.182,505.42883333333333,506.357,509.18335294117645,1012.717,1014.8427058823529,3,1,3,3,20,724,7080
2,rate 1mbit,X25519,p256\_mldsa44,30.992,33.173226890756304,38.368,39.48035674157303,71.292,72.62322471910113,2,1,3,3,365,724,7079
2,rate 1mbit,X25519,rsa3072\_mldsa44,30.975,32.608040462427745,45.076,46.93040751445087,76.723,79.51295664739884,4,1,4,4,354,776,8091
2,delay 500ms,X25519,rsa3072\_mldsa44,504.1515,507.9542777777778,509.257,509.76170588235294,1012.807,1017.6549411764706,4,1,4,4,20,776,8091
3,rate 1mbit,X25519,MLDSA65,31.005,33.23179623824451,55.677,58.856993710691825,87.1335,92.05678301886792,3,1,5,5,328,828,9395
3,delay 500ms,X25519,MLDSA65,503.561,504.28635294117646,505.3735,506.3674375,1012.141,1010.536125,5,1,5,5,20,828,9395
3,rate 1mbit,X25519,p384\_mldsa65,31.04,33.31601582278481,59.488,62.63710793650793,92.004,95.97992698412699,3,1,5,5,322,828,9696
3,delay 500ms,X25519,p384\_mldsa65,505.207,505.8100588235294,506.46,509.163125,1012.586,1014.9419375,5,1,5,5,20,828,9699
5,delay 500ms,X25519,MLDSA87,502.5635,503.7446111111111,506.384,510.0557058823529,1012.712,1013.8451176470588,7,1,7,7,20,932,12775
5,rate 1mbit,X25519,MLDSA87,30.987,32.63726501766784,83.6695,86.22525177304965,116.6345,118.86835106382979,4,1,7,7,289,932,12775
5,delay 500ms,X25519,falcon1024,510.28,513.1181666666666,505.33,505.2889411764706,1015.221,1017.9902352941177,3,1,3,3,20,750,5073
5,rate 1mbit,X25519,falcon1024,41.284,40.59142966751918,19.2385,20.76243846153846,58.1265,61.32961538461539,2,1,3,3,401,724,5040
5,delay 500ms,X25519,p521\_falcon1024,514.253,514.3555,506.373,507.36317647058826,1022.744,1021.799411764706,3,1,3,3,20,724,5465
5,rate 1mbit,X25519,p521\_falcon1024,41.2885,41.833736413043475,24.991,28.488305177111716,65.452,70.30981198910081,2,1,3,3,376,724,5464
5,delay 500ms,X25519,p521\_mldsa87,506.43,506.9422307692308,1518.5215,1516.74625,2024.7765,2023.67975,7,1,7,7,15,932,13186
5,rate 1mbit,X25519,p521\_mldsa87,30.978,165.5321388888889,91.464,289.8461690140845,123.892,401.7796478873239,7,1,7,7,79,932,13186
