level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,X25519,falcon512,27.8675,28.070593309859156,2.047,2.307904761904762,30.01,30.37541093474427,1,1,1,1,580,620,2813
1,delay 500ms,X25519,falcon512,504.957,505.07488235294113,501.6865,503.0819375,1007.0745,1008.1854375,1,1,1,1,20,620,2810
1,rate 1mbit,X25519,rsa:1024,8.632,8.864720863309351,1.9195,2.0525561959654177,10.6205,10.917219020172912,1,1,1,1,710,627,1016
1,delay 500ms,X25519,rsa:1024,500.933,501.662,501.0155,501.2560625,1002.289,1002.5745,1,1,1,1,20,627,1016
1,rate 1mbit,X25519,rsa:2048,12.292,12.526235207100592,2.072,2.260342222222222,14.725,14.786851851851853,1,1,1,1,689,620,1405
1,delay 500ms,X25519,rsa:2048,501.518,501.64323529411763,501.081,501.313375,1002.823,1002.969,1,1,1,1,20,620,1405
1,rate 1mbit,X25519,rsa:3072,18.046,18.33887719298246,2.1365,2.3144105431309905,20.5865,20.651984025559106,1,1,1,1,640,620,1789
1,delay 500ms,X25519,rsa:3072,503.475,503.9749444444444,500.927,501.34294117647056,1004.183,1005.3466470588236,1,1,1,1,20,620,1789
1,rate 1mbit,X25519,rsa:4096,24.048,24.289944816053513,2.054,2.1911055276381908,26.22,26.47990452261307,1,1,1,1,612,620,2173
1,delay 500ms,X25519,rsa:4096,506.317,508.09582352941175,501.8345,508.8209375,1008.1195,1017.0078125,1,1,1,1,20,620,2173
1,rate 1mbit,X25519,p256\_falcon512,30.021,30.726252268602543,2.8135,2.698554545454545,32.9375,33.426221818181816,1,1,1,1,562,620,3028
1,delay 500ms,X25519,p256\_falcon512,505.324,505.17073684210527,501.6295,501.6973888888889,1006.6555,1006.8425,2,1,2,2,20,672,3085
2,rate 1mbit,X25519,MLDSA44,35.893,36.59414187643021,23.701,23.93125,59.898,60.528800458715594,2,1,2,2,448,672,6821
2,delay 500ms,X25519,MLDSA44,501.8435,502.0842222222222,501.12,503.43947058823534,1004.334,1005.3724705882353,3,1,3,3,20,724,6873
2,delay 500ms,X25519,p256\_mldsa44,501.4035,503.2055,502.778,505.96505882352943,1004.2,1009.0581764705883,3,1,3,3,20,724,7080
2,rate 1mbit,X25519,p256\_mldsa44,35.812,36.070506849315066,26.128,26.17574370709382,61.872,62.24686956521739,2,1,2,2,448,672,7028
2,rate 1mbit,X25519,rsa3072\_mldsa44,35.78,36.073077108433736,33.9085,34.026618357487926,70.128,70.10125845410629,2,1,2,2,423,672,7987
2,delay 500ms,X25519,rsa3072\_mldsa44,501.814,502.233,504.25,503.7848235294117,1006.052,1005.9826470588235,4,1,4,4,20,776,8091
3,rate 1mbit,X25519,MLDSA65,35.808,36.101569587628866,44.0,44.03412144702842,79.828,80.1384857881137,3,1,3,3,395,724,9291
3,delay 500ms,X25519,MLDSA65,501.192,502.13105882352943,502.5905,503.0443125,1004.9385,1005.07775,5,1,5,5,20,828,9395
3,rate 1mbit,X25519,p384\_mldsa65,36.352,36.76992021276595,46.679,46.485624,83.313,83.259992,3,1,3,3,383,724,9593
3,delay 500ms,X25519,p384\_mldsa65,501.64,502.1328823529412,503.816,503.760375,1005.4765,1005.9479375,5,1,5,5,20,828,9699
5,delay 500ms,X25519,MLDSA87,501.0615,502.02983333333333,502.609,503.3425882352941,1003.909,1005.4377647058823,7,1,7,7,20,932,12775
5,rate 1mbit,X25519,MLDSA87,35.782,36.01833534743202,71.9625,71.79344848484848,107.525,107.81220606060606,4,1,4,4,337,776,12619
5,delay 500ms,X25519,falcon1024,508.968,509.2515,501.662,501.57052941176465,1010.518,1010.8406470588236,3,1,3,3,20,724,5043
5,rate 1mbit,X25519,falcon1024,43.32,44.39010234541578,8.3535,7.750196581196581,51.767,52.140467948717955,2,1,2,2,479,672,4994
5,delay 500ms,X25519,p521\_falcon1024,510.8325,510.9971111111111,504.439,504.4390588235294,1015.0,1015.4482352941177,3,1,3,3,20,724,5468
5,rate 1mbit,X25519,p521\_falcon1024,44.942,45.25218805309734,13.227,13.090820399113081,58.027,58.33883592017739,2,1,2,2,461,672,5418
5,delay 500ms,X25519,p521\_mldsa87,501.614,502.3716153846154,1504.5275,1506.9344166666667,2005.878,2009.4419166666667,7,1,7,7,15,932,13186
5,rate 1mbit,X25519,p521\_mldsa87,35.85,36.237917981072556,76.05,76.16044620253165,112.2955,112.40243037974685,4,1,4,4,325,776,13030
