level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,X25519,falcon512,27.863,28.057421328671328,2.167,2.3698283712784587,30.061,30.428252189141855,1,1,1,1,584,620,2810
1,delay 500ms,X25519,falcon512,504.9655,505.2109444444444,501.64,502.0670588235294,1006.446,1007.3184117647058,1,1,1,1,20,620,2812
1,rate 1mbit,X25519,rsa:1024,8.753,8.98477363896848,1.973,2.1308593974175034,11.184,11.11635724533716,1,1,1,1,713,627,1016
1,delay 500ms,X25519,rsa:1024,501.371,501.8184444444444,501.028,501.3974117647059,1003.048,1003.2311764705883,1,1,1,1,20,627,1016
1,rate 1mbit,X25519,rsa:2048,12.312,12.603979197622586,2.057,2.217566964285714,14.749,14.821294642857143,1,1,1,1,687,620,1405
1,delay 500ms,X25519,rsa:2048,502.284,502.52011764705884,500.879,502.80625,1003.37,1005.385125,1,1,1,1,20,620,1405
1,rate 1mbit,X25519,rsa:3072,17.787,18.09206436420722,2.0905,2.279294025157233,20.319,20.37051257861635,1,1,1,1,649,620,1789
1,delay 500ms,X25519,rsa:3072,503.52,503.43431578947366,501.84,502.5598333333333,1005.399,1006.0383333333334,1,1,1,1,20,620,1789
1,rate 1mbit,X25519,rsa:4096,24.146,24.425730050933787,2.035,2.1997465986394555,26.4295,26.62692857142857,1,1,1,1,601,620,2173
1,delay 500ms,X25519,rsa:4096,506.418,506.38458823529413,500.877,501.0154117647059,1007.424,1007.4,1,1,1,1,20,620,2173
1,rate 1mbit,X25519,p256\_falcon512,29.9665,30.3649875,2.76,2.6684329159212883,32.869,33.03254025044723,1,1,1,1,570,620,3036
1,delay 500ms,X25519,p256\_falcon512,504.767,505.09152941176467,501.7065,503.8783125,1007.55,1008.93775,2,1,2,2,20,672,3086
2,rate 1mbit,X25519,MLDSA44,35.789,36.014715883668906,23.8475,24.005800448430495,59.8275,60.019596412556055,2,1,2,2,455,672,6821
2,delay 500ms,X25519,MLDSA44,501.9595,502.9734444444444,502.587,506.3265882352941,1005.788,1009.4396470588235,3,1,3,3,20,724,6873
2,delay 500ms,X25519,p256\_mldsa44,501.5885,501.85977777777777,502.578,503.08735294117645,1005.221,1004.9555882352942,3,1,3,3,20,724,7081
2,rate 1mbit,X25519,p256\_mldsa44,35.847,36.185720823798626,26.121,26.249424311926607,61.9405,62.43668348623853,2,1,2,2,446,672,7029
2,rate 1mbit,X25519,rsa3072\_mldsa44,35.801,36.04046489104116,33.91,34.058659367396594,70.11,70.09535523114354,2,1,2,2,421,672,7987
2,delay 500ms,X25519,rsa3072\_mldsa44,501.2155,501.4787222222222,504.557,504.39388235294115,1005.954,1005.8075294117648,4,1,4,4,20,776,8091
3,rate 1mbit,X25519,MLDSA65,35.7945,36.177211340206185,44.112,43.927266149870796,79.806,80.10285529715762,3,1,3,3,395,724,9291
3,delay 500ms,X25519,MLDSA65,501.363,501.71170588235293,502.8105,502.983125,1004.2715,1004.5191875,5,1,5,5,20,828,9395
3,rate 1mbit,X25519,p384\_mldsa65,35.838,36.55002122015915,46.948,46.62068617021277,83.0125,83.17264095744682,3,1,3,3,386,724,9595
3,delay 500ms,X25519,p384\_mldsa65,501.491,502.86411764705883,503.6035,504.0221875,1006.0505,1006.972125,5,1,5,5,20,828,9698
5,delay 500ms,X25519,MLDSA87,500.87,501.9322777777778,502.65,503.17811764705885,1003.929,1005.1697058823529,7,1,7,7,20,932,12775
5,rate 1mbit,X25519,MLDSA87,35.819,36.14049695121951,71.942,71.74322935779816,107.59,107.88313455657493,4,1,4,4,336,776,12619
5,delay 500ms,X25519,falcon1024,509.8735,509.8421111111111,501.593,502.1057647058824,1011.179,1011.9207647058823,3,1,3,3,20,724,5041
5,rate 1mbit,X25519,falcon1024,43.377,43.87004,8.386,8.276067653276955,51.779,52.143344608879495,2,1,2,2,484,672,4993
5,delay 500ms,X25519,p521\_falcon1024,510.9085,511.1845,504.431,506.60111764705886,1015.566,1017.85,3,1,3,3,20,724,5469
5,rate 1mbit,X25519,p521\_falcon1024,45.101,45.33356953642384,13.2125,13.001991150442477,57.9975,58.336064159292036,2,1,2,2,462,672,5415
5,delay 500ms,X25519,p521\_mldsa87,501.653,503.28746153846157,1506.6735,1506.9359166666668,2008.5595,2010.033,7,1,7,7,15,932,13186
5,rate 1mbit,X25519,p521\_mldsa87,35.8325,36.192103773584904,76.079,76.23131230283911,112.306,112.42453943217666,4,1,4,4,326,776,13029
