level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,X25519,falcon512,29.399,30.092152603231597,2.995,3.313802158273381,32.8135,33.40672661870504,1,1,1,1,567,620,2807
1,delay 500ms,X25519,falcon512,505.765,506.73564705882353,501.8175,506.0320625,1007.491,1012.8515,1,1,1,1,20,620,2818
1,rate 1mbit,X25519,rsa:1024,8.723,8.967035460992909,1.9545,2.082637784090909,10.867,11.050328125,1,1,1,1,720,627,1016
1,delay 500ms,X25519,rsa:1024,501.016,501.9511764705883,501.526,502.2301176470588,1003.595,1004.1812941176471,1,1,1,1,20,627,1016
1,rate 1mbit,X25519,rsa:2048,12.37,12.784186390532543,2.079,2.2431733333333335,14.824,15.027484444444443,1,1,1,1,688,620,1405
1,delay 500ms,X25519,rsa:2048,502.195,504.75,501.175,502.0194375,1003.7175,1006.78525,1,1,1,1,20,620,1405
1,rate 1mbit,X25519,rsa:3072,18.018,18.318194928684626,2.0945,2.2911349206349207,20.56,20.609331746031746,1,1,1,1,643,620,1789
1,delay 500ms,X25519,rsa:3072,503.489,504.12405263157893,501.6785,504.1552222222222,1005.2955,1008.348,1,1,1,1,20,620,1789
1,rate 1mbit,X25519,rsa:4096,24.418,24.52531932773109,2.0665,2.226577441077441,26.5645,26.751138047138046,1,1,1,1,607,620,2173
1,delay 500ms,X25519,rsa:4096,506.426,506.6714705882353,501.1355,503.0685625,1008.0825,1009.757625,1,1,1,1,20,620,2173
1,rate 1mbit,X25519,p256\_falcon512,30.058,30.564544642857143,2.857,2.7830948121645793,33.014,33.34870125223613,1,1,1,1,571,620,3030
1,delay 500ms,X25519,p256\_falcon512,505.473,507.494375,501.95,502.122875,1007.286,1009.61725,2,1,2,2,20,672,3084
2,rate 1mbit,X25519,MLDSA44,35.818,36.66025799086758,23.966,23.819995423340963,60.018,60.48213729977117,2,1,2,2,447,672,6821
2,delay 500ms,X25519,MLDSA44,501.0745,504.9482222222222,503.1,504.2832352941176,1004.122,1009.449,3,1,3,3,20,724,6873
2,delay 500ms,X25519,p256\_mldsa44,501.655,502.1715555555556,502.044,502.2924117647059,1004.01,1004.5429411764707,3,1,3,3,20,724,7080
2,rate 1mbit,X25519,p256\_mldsa44,35.921,36.653363425925924,26.147,26.01439211136891,61.952,62.66793967517401,2,1,2,2,441,672,7028
2,rate 1mbit,X25519,rsa3072\_mldsa44,36.081,36.802684466019414,33.893,34.11284914841849,70.269,70.91790510948906,2,1,2,2,419,672,7987
2,delay 500ms,X25519,rsa3072\_mldsa44,501.7765,501.93333333333334,504.259,504.06305882352945,1005.675,1005.99,4,1,4,4,20,776,8091
3,rate 1mbit,X25519,MLDSA65,35.8205,36.38624871794872,44.114,43.83410025706941,79.915,80.22338303341903,3,1,3,3,397,724,9291
3,delay 500ms,X25519,MLDSA65,503.326,505.976705882353,502.1995,503.6356875,1005.586,1009.91475,5,1,5,5,20,828,9395
3,rate 1mbit,X25519,p384\_mldsa65,36.1565,36.85661904761904,46.863,46.451496021220166,83.112,83.30642440318303,3,1,3,3,385,724,9593
3,delay 500ms,X25519,p384\_mldsa65,501.117,501.7649411764706,504.3635,504.3850625,1005.6385,1006.0875625,5,1,5,5,20,828,9698
5,delay 500ms,X25519,MLDSA87,501.1655,502.55255555555556,503.501,503.8702352941176,1004.636,1006.2691176470588,7,1,7,7,20,932,12775
5,rate 1mbit,X25519,MLDSA87,35.9965,36.629579754601224,71.877,71.92618461538461,107.813,108.55777538461538,4,1,4,4,333,776,12619
5,delay 500ms,X25519,falcon1024,511.1335,511.5621666666667,502.112,502.53764705882355,1015.026,1014.1904705882353,3,1,3,3,20,724,5044
5,rate 1mbit,X25519,falcon1024,46.283,47.07244444444445,8.4095,7.9749039301310045,54.4065,55.04379912663756,2,1,2,2,469,672,4995
5,delay 500ms,X25519,p521\_falcon1024,511.251,511.7376666666667,504.645,505.9254705882353,1016.568,1017.6944117647059,3,1,3,3,20,724,5466
5,rate 1mbit,X25519,p521\_falcon1024,45.672,46.0705144766147,13.21,12.913504464285715,58.8505,58.985015625,2,1,2,2,457,672,5411
5,delay 500ms,X25519,p521\_mldsa87,501.643,502.50307692307695,1506.45,1509.11675,2011.834,2011.767,7,1,7,7,15,932,13186
5,rate 1mbit,X25519,p521\_mldsa87,35.81,36.0989625,76.489,76.48526332288401,112.334,112.58132915360501,4,1,4,4,327,776,13029
