level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.988,1.0400427711444442,0.287,0.31440796913457064,1.303,1.3544562628883123,1,1,1,1,30.6k,1382,2141
1,,X25519,rsa:2048,0.975,1.024935275713727,0.267,0.31064141842122417,1.29,1.3355772439867022,1,1,1,1,31.1k,620,1405
1,,bikel1,rsa:2048,1.792,1.844804295051354,2.382,2.5148989634886543,4.172,4.359674852927444,1,1,1,1,10.9k,2123,2946
1,,p256,rsa:2048,0.975,1.0240216680828813,0.282,0.33005271758669147,1.313,1.3540693532045625,1,1,1,1,31.1k,653,1438
1,,p256\_bikel1,rsa:2048,5.067,5.169265235877708,2.211,2.294268124746861,7.312,7.463603888213852,1,1,1,1,5.0k,2188,3011
1,,p256\_mlkem512,rsa:2048,4.692,4.782892190290632,0.639,0.6420157518674894,5.314,5.424971581682365,1,1,1,1,6.3k,1447,2206
3,,MLKEM768,rsa:2048,0.999,1.0409596278564395,0.295,0.322655857385399,1.324,1.3636133786078097,1,1,1,1,29.9k,1766,2461
3,,bikel3,rsa:2048,2.48,2.6104646446834776,5.626,6.074982186948853,8.093,8.685531040564372,2,1,2,2,5.8k,3717,4540
3,,p384,rsa:2048,2.269,2.340002619414484,0.943,0.985249171738963,3.254,3.3252663533400106,1,1,1,1,13.2k,685,1470
3,,p384\_bikel3,rsa:2048,7.158,7.294395158540744,7.0055,7.133412005457026,14.2335,14.427896657571623,2,1,2,2,3.0k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.703,6.836021691013722,1.28,1.3188231126854109,8.001,8.15493336285145,1,1,1,1,4.6k,1863,2558
5,,MLKEM1024,rsa:2048,0.999,1.0579660893408769,0.302,0.3364540247839217,1.339,1.394429067305356,1,1,1,1,29.3k,2150,2941
5,,p521,rsa:2048,4.109,4.190269648829431,1.859,1.8997680836236934,5.976,6.0900037630662025,1,1,1,1,7.3k,721,1506
5,,p521\_mlkem1024,rsa:2048,9.617,9.790054136253042,2.232,2.305132339519319,11.889,12.0951432917554,1,1,1,1,3.3k,2283,3074
