level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.849,0.8678570203584863,0.224,0.25454629194213163,1.076,1.1224017039639291,1,1,1,1,36.8k,1382,2141
1,,X25519,rsa:2048,0.913,0.9779426416529345,0.239,0.29090803359214074,1.185,1.2688500713040722,1,1,1,1,32.1k,620,1405
1,,bikel1,rsa:2048,1.493,1.5094936939564045,1.87,1.89637510936133,3.36,3.4058692038495186,1,1,1,1,13.9k,2123,2946
1,,p256,rsa:2048,0.896,0.9121087559712806,0.255,0.2882803077979289,1.158,1.2003922993306253,1,1,1,1,35.5k,653,1438
1,,p256\_bikel1,rsa:2048,4.585,4.641154583258,1.98,2.0154641952983727,6.586,6.656618625678119,1,1,1,1,5.6k,2188,3011
1,,p256\_mlkem512,rsa:2048,4.2195,4.271025166329188,0.595,0.5815901923911472,4.792,4.852621293215681,1,1,1,1,7.0k,1447,2206
3,,MLKEM768,rsa:2048,0.86,0.8798072687837162,0.231,0.26359260289210235,1.094,1.1433962458286986,1,1,1,1,36.6k,1766,2461
3,,bikel3,rsa:2048,2.128,2.1681400456360524,4.852,4.910891598915989,7.005,7.07896919127086,2,1,2,2,7.1k,3717,4540
3,,p384,rsa:2048,2.053,2.09419057801076,0.865,0.8717551907291163,2.921,2.965950541491343,1,1,1,1,14.7k,685,1470
3,,p384\_bikel3,rsa:2048,6.405,6.455004238570996,6.293,6.362518776499091,12.726,12.817575105996367,2,1,2,2,3.4k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.033,6.091580208128804,1.151,1.1818407305577376,7.213,7.273459347996858,1,1,1,1,5.2k,1863,2558
5,,MLKEM1024,rsa:2048,0.889,0.9180419529094005,0.241,0.2766305745574117,1.138,1.1946734681894249,1,1,1,1,34.6k,2150,2941
5,,p521,rsa:2048,3.805,3.9338014048531287,1.705,1.7180927321497,5.518,5.651901519989782,1,1,1,1,8.0k,721,1506
5,,p521\_mlkem1024,rsa:2048,8.63,8.707508710801395,2.019,2.0529932975871312,10.674,10.76058927613941,1,1,1,1,3.8k,2283,3074
