level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.848,0.8650912606978276,0.222,0.25298003017418735,1.074,1.1180718968591412,1,1,1,1,37.1k,1382,2141
1,,X25519,rsa:2048,0.879,0.8977400752666874,0.23,0.2617893322014714,1.113,1.1595220996038482,1,1,1,1,35.9k,620,1405
1,,bikel1,rsa:2048,1.481,1.49605387695668,1.869,1.9008556866171544,3.351,3.3969249308286007,1,1,1,1,14.0k,2123,2946
1,,p256,rsa:2048,0.895,0.9116216465701263,0.252,0.28363022155550427,1.152,1.1952508942995614,1,1,1,1,35.2k,653,1438
1,,p256\_bikel1,rsa:2048,4.6,4.6469536936936935,1.983,2.019556857091368,6.608,6.666356460623535,1,1,1,1,5.6k,2188,3011
1,,p256\_mlkem512,rsa:2048,4.238,4.282436258992806,0.594,0.5811736940566988,4.811,4.863622823427832,1,1,1,1,7.1k,1447,2206
3,,MLKEM768,rsa:2048,0.859,0.8804899019690459,0.23,0.2632380965757465,1.093,1.143728953060479,1,1,1,1,36.2k,1766,2461
3,,bikel3,rsa:2048,2.126,2.165831261608801,4.856,4.9268019434124035,7.007,7.092625464418406,2,1,2,2,7.1k,3717,4540
3,,p384,rsa:2048,2.049,2.085287736816907,0.865,0.8755389192886457,2.913,2.960832079343365,1,1,1,1,14.9k,685,1470
3,,p384\_bikel3,rsa:2048,6.393,6.437156450137237,6.279,6.340233068944478,12.703,12.777382550335572,2,1,2,2,3.3k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.053,6.110671835132482,1.156,1.1887775814683943,7.24,7.299402237926973,1,1,1,1,5.2k,1863,2558
5,,MLKEM1024,rsa:2048,0.876,0.8991419229767657,0.239,0.27085028935185185,1.118,1.1699919849537035,1,1,1,1,35.1k,2150,2941
5,,p521,rsa:2048,3.753,3.7942239392020265,1.703,1.7136717760324296,5.458,5.507895110210287,1,1,1,1,8.0k,721,1506
5,,p521\_mlkem1024,rsa:2048,8.669,8.746990573660113,2.022,2.062511853448276,10.718,10.80948922413793,1,1,1,1,3.8k,2283,3074
