level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.907,0.9451243723098995,0.232,0.27604026424343875,1.144,1.2211687391642254,1,1,1,1,34.0k,1382,2141
1,,X25519,rsa:2048,0.936,0.9739818030666912,0.242,0.28833737722080244,1.187,1.2623083412876805,1,1,1,1,33.0k,620,1405
1,,bikel1,rsa:2048,1.57,1.5825151280662384,1.982,2.0367679151834084,3.548,3.6192792911314036,1,1,1,1,13.1k,2123,2946
1,,p256,rsa:2048,1.139,1.3419288236063287,0.363,0.45406494638653994,1.538,1.796009153517566,1,1,1,1,23.4k,653,1438
1,,p256\_mlkem512,rsa:2048,4.541,4.818945131878867,0.643,0.6787221950822342,5.142,5.497704445530044,1,1,1,1,6.3k,1447,2206
3,,MLKEM768,rsa:2048,0.917,0.9496127594204645,0.239,0.28244168323392976,1.16,1.2320533164648473,1,1,1,1,33.8k,1766,2461
3,,bikel3,rsa:2048,2.213,2.29505573224292,5.059,5.165136928203574,7.312,7.460177219024538,2,1,2,2,6.7k,3717,4540
3,,p384,rsa:2048,2.7535,3.0673777596075222,1.1115,1.2891068070318887,3.937,4.356484566639411,1,1,1,1,10.0k,685,1470
3,,p384\_bikel3,rsa:2048,8.386,8.636151035322778,7.968,8.266061738424044,16.302,16.900866368805847,2,1,2,2,2.5k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.846,7.378628463177836,1.33,1.4565862150639508,8.2215,8.832345097110373,1,1,1,1,4.3k,1863,2558
5,,MLKEM1024,rsa:2048,0.93,0.964443825957881,0.25,0.2962892840575228,1.186,1.260725096644503,1,1,1,1,32.9k,2150,2941
5,,p521,rsa:2048,4.865,5.2578816578483245,2.157,2.4074990298112544,7.113,7.665413476803669,1,1,1,1,5.8k,721,1506
5,,p521\_mlkem1024,rsa:2048,12.594,13.144818747407713,2.9545,3.2624493775933607,15.599,16.40798132780083,1,1,1,1,2.5k,2283,3074
