level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.85,0.86875058752801,0.223,0.25412836139046785,1.076,1.1228740161783997,1,1,1,1,37.2k,1382,2141
1,,X25519,rsa:2048,0.881,0.8941925257015838,0.228,0.2602394131377126,1.115,1.1544358952984328,1,1,1,1,36.6k,620,1405
1,,bikel1,rsa:2048,1.492,1.5012301990989683,1.87,1.8995610057408618,3.359,3.400802049269675,1,1,1,1,14.0k,2123,2946
1,,p256,rsa:2048,0.898,0.9147044316653792,0.252,0.2852249306211198,1.154,1.199929362286499,1,1,1,1,35.5k,653,1438
1,,p256\_bikel1,rsa:2048,4.602,4.649382278481013,1.989,2.0242544763971786,6.611,6.673669741363718,1,1,1,1,5.6k,2188,3011
1,,p256\_mlkem512,rsa:2048,4.24,4.297454979733642,0.591,0.5762475749239901,4.812,4.873710004343419,1,1,1,1,7.0k,1447,2206
3,,MLKEM768,rsa:2048,0.862,0.8804636206028745,0.23,0.259707977964822,1.095,1.1401754145577585,1,1,1,1,36.4k,1766,2461
3,,bikel3,rsa:2048,2.146,2.18595030966441,4.869,4.9219575050417745,7.037,7.107917747046961,2,1,2,2,7.1k,3717,4540
3,,p384,rsa:2048,2.058,2.1150032422737306,0.868,0.8764059330803725,2.927,2.991400758882373,1,1,1,1,14.7k,685,1470
3,,p384\_bikel3,rsa:2048,6.413,6.46535336756267,6.288,6.346429305135952,12.727,12.811777039274926,2,1,2,2,3.4k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.071,6.131143872113677,1.154,1.1869532175286222,7.254,7.31810363205685,1,1,1,1,5.1k,1863,2558
5,,MLKEM1024,rsa:2048,0.879,0.8960076740935154,0.241,0.2723356727148237,1.122,1.1683437464338697,1,1,1,1,35.6k,2150,2941
5,,p521,rsa:2048,3.768,3.817040901608206,1.716,1.7305126646403242,5.492,5.547552051671732,1,1,1,1,8.0k,721,1506
5,,p521\_mlkem1024,rsa:2048,8.683,8.758351066702673,2.027,2.071822528363047,10.741,10.830188006482983,1,1,1,1,3.8k,2283,3074
