level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,MLKEM512,rsa:2048,0.914,0.9656057757504777,0.239,0.28772707659115426,1.183,1.2533286793034366,1,1,1,1,33.0k,1382,2141
1,,X25519,rsa:2048,0.948,0.9976881474041057,0.246,0.29685620114888406,1.234,1.294546818595599,1,1,1,1,32.4k,620,1405
1,,bikel1,rsa:2048,1.589,1.6133087685825582,2.02,2.095960963587216,3.626,3.7092724598505327,1,1,1,1,12.8k,2123,2946
1,,p256,rsa:2048,0.965,1.0106877575603879,0.268,0.3202835314629894,1.285,1.330972705658583,1,1,1,1,32.1k,653,1438
1,,p256\_bikel1,rsa:2048,4.954,5.0376141763204405,2.161,2.2317260408483897,7.152,7.269246661429694,1,1,1,1,5.2k,2188,3011
1,,p256\_mlkem512,rsa:2048,4.635,4.7270298887122415,0.633,0.6344595325170933,5.255,5.361524407695977,1,1,1,1,6.4k,1447,2205
3,,MLKEM768,rsa:2048,0.924,0.9725866400049992,0.244,0.2971853772847992,1.201,1.2697687236369317,1,1,1,1,32.6k,1766,2461
3,,bikel3,rsa:2048,2.2845,2.351608192620388,5.214,5.323098983580922,7.519,7.674690070367475,2,1,2,2,6.5k,3717,4540
3,,p384,rsa:2048,2.243,2.309530832949839,0.927,0.9596703996318171,3.193,3.2692150801564774,1,1,1,1,13.3k,685,1470
3,,p384\_bikel3,rsa:2048,6.884,6.997454665784249,6.719,6.857691823899371,13.644,13.855259185700099,2,1,2,2,3.1k,3814,4637
3,,p384\_mlkem768,rsa:2048,6.596,6.699415754453746,1.258,1.2952995490659223,7.89,7.994321236847757,1,1,1,1,4.7k,1863,2558
5,,MLKEM1024,rsa:2048,0.942,0.9936696584869028,0.254,0.31065448642454724,1.236,1.3043301079033645,1,1,1,1,32.0k,2150,2941
5,,p521,rsa:2048,4.076,4.148682184546971,1.845,1.8886243224461432,5.934,6.037301459346769,1,1,1,1,7.3k,721,1506
5,,p521\_mlkem1024,rsa:2048,9.429,9.581261538461538,2.199,2.2736306599585676,11.678,11.854957087895828,1,1,1,1,3.4k,2283,3074
