level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,MLKEM512,rsa:2048,19.555,19.637969645868466,2.0615,2.1850152027027026,21.6355,21.824677364864865,1,1,1,1,604,1382,2141
1,delay 500ms,MLKEM512,rsa:2048,502.565,504.00057894736847,501.2895,502.3393888888889,1004.7595,1006.4186666666666,1,1,1,1,20,1382,2141
1,rate 1mbit,X25519,rsa:2048,12.3405,12.683071641791045,2.066,2.2489327354260094,14.796,14.931754857997012,1,1,1,1,684,620,1405
1,delay 500ms,X25519,rsa:2048,501.616,502.99782352941173,501.004,501.659625,1002.834,1004.690875,1,1,1,1,20,620,1405
1,delay 500ms,bikel1,rsa:2048,502.744,504.01936842105266,503.2095,503.3275555555556,1006.2095,1007.4542222222223,1,1,1,1,20,2123,2946
1,rate 1mbit,bikel1,rsa:2048,26.471,27.010011881188117,3.9135,3.963753968253968,30.729,30.971857142857143,1,1,1,1,514,2123,2946
1,rate 1mbit,p256,rsa:2048,13.0485,13.051435628742514,2.087,2.262367316341829,15.147,15.313643178410794,1,1,1,1,682,653,1438
1,delay 500ms,p256,rsa:2048,501.647,501.7615294117647,502.771,504.96575,1004.7865,1006.7244375,1,1,1,1,20,653,1438
1,rate 1mbit,p256\_bikel1,rsa:2048,31.06,31.80431049250535,3.9315,4.084884120171673,35.358,35.88936480686695,1,1,1,1,475,2188,3011
1,delay 500ms,p256\_bikel1,rsa:2048,505.99,506.4817894736842,503.0735,503.6010555555556,1009.1445,1010.1291666666666,2,1,2,2,20,2240,3063
1,rate 1mbit,p256\_mlkem512,rsa:2048,23.765,24.32708719851577,2.0345,2.269275092936803,26.1415,26.59921375464684,1,1,1,1,548,1447,2206
1,delay 500ms,p256\_mlkem512,rsa:2048,505.8635,506.3715,501.773,501.94111764705883,1008.087,1008.3265882352941,1,1,1,1,20,1447,2206
3,delay 500ms,MLKEM768,rsa:2048,502.273,502.8030526315789,501.561,549.0919444444444,1004.1905,1051.9127777777778,1,1,1,1,20,1766,2461
3,rate 1mbit,MLKEM768,rsa:2048,21.638,22.234651624548736,2.071,2.2714394213381555,24.175,24.50861844484629,1,1,1,1,565,1766,2461
3,delay 500ms,bikel3,rsa:2048,503.583,504.27821052631583,505.996,506.49255555555555,1009.975,954.6504444444445,3,2,3,3,20,3821,4644
3,rate 1mbit,bikel3,rsa:2048,38.099,38.319537712895375,7.1245,7.191746341463415,45.125,45.50878536585366,2,1,2,2,418,3717,4540
3,rate 1mbit,p384,rsa:2048,14.71,14.809202786377709,2.844,2.7602806201550387,17.603,17.567947286821703,1,1,1,1,659,685,1470
3,delay 500ms,p384,rsa:2048,503.2875,505.6408125,501.728,504.9344,1005.023,1010.7772666666666,1,1,1,1,20,685,1470
3,delay 500ms,p384\_bikel3,rsa:2048,508.196,509.85905263157895,507.2935,508.1972222222222,1015.9095,1018.1108888888888,3,2,3,3,20,3918,4741
3,rate 1mbit,p384\_bikel3,rsa:2048,43.036,43.618910290237466,7.799,7.951949735449735,50.844,51.56959523809524,2,1,2,2,385,3814,4637
3,delay 500ms,p384\_mlkem768,rsa:2048,508.015,508.4402777777778,502.086,503.781,1010.101,1012.2466470588236,1,1,1,1,20,1863,2558
3,rate 1mbit,p384\_mlkem768,rsa:2048,28.627,28.913795591182367,2.9715,3.1753734939759037,31.856,32.09006827309237,1,1,1,1,508,1863,2558
5,rate 1mbit,MLKEM1024,rsa:2048,25.695,26.003149425287354,2.09,2.2761209213051825,28.043,28.2801650671785,1,1,1,1,531,2150,2941
5,delay 500ms,MLKEM1024,rsa:2048,501.933,506.2114210526316,501.105,502.36094444444444,1003.871,1008.8298888888888,1,1,1,1,20,2150,2941
5,rate 1mbit,p521,rsa:2048,16.8485,17.166212903225805,3.823,3.799563812600969,20.669,20.963373182552505,1,1,1,1,632,721,1506
5,delay 500ms,p521,rsa:2048,505.469,505.4458421052632,502.667,503.2885555555556,1008.5425,1008.7248888888888,1,1,1,1,20,721,1506
5,rate 1mbit,p521\_mlkem1024,rsa:2048,36.224,36.62340180586907,3.9585,4.169036199095022,40.2665,40.794407239819,1,1,1,1,451,2283,3074
5,delay 500ms,p521\_mlkem1024,rsa:2048,510.843,510.94042105263156,503.1985,503.41027777777776,1013.946,1014.423,2,1,2,2,20,2335,3126
