level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,rate 1mbit,MLKEM512,rsa:2048,20.306,20.831055441478437,5.4665,7.533,26.5315,28.358911522633747,1,1,1,1,497,1382,2141
1,delay 500ms,MLKEM512,rsa:2048,506.022,505.08368421052637,505.5895,505.507,1010.4165,1010.4654444444444,1,1,1,1,20,1382,2141
1,rate 1mbit,X25519,rsa:2048,14.135,15.926322935779817,4.4995,6.302137867647059,19.654,22.22448713235294,1,1,1,1,558,620,1405
1,delay 500ms,X25519,rsa:2048,506.599,506.0212352941176,504.746,506.459375,1010.9975,1012.76325,1,1,1,1,20,620,1405
1,delay 500ms,bikel1,rsa:2048,504.5545,505.76338888888887,504.528,506.1297647058824,1009.207,1011.9659411764707,1,1,1,1,20,2123,2946
1,rate 1mbit,bikel1,rsa:2048,28.856,29.27460859188544,6.784,9.327755980861244,36.275,38.5987009569378,1,1,1,1,427,2123,2946
1,rate 1mbit,p256,rsa:2048,14.684,16.198849721706864,4.423,6.049267657992565,19.722,22.25414126394052,1,1,1,1,550,653,1438
1,delay 500ms,p256,rsa:2048,506.204,506.745,506.1965,504.9975,1012.346,1011.6164375,1,1,1,1,20,653,1438
1,rate 1mbit,p256\_bikel1,rsa:2048,30.8675,31.801436274509804,7.728,9.422926289926291,39.211,41.226481572481575,2,1,2,2,416,2240,3063
1,delay 500ms,p256\_bikel1,rsa:2048,508.385,510.97922222222223,504.722,505.90211764705884,1013.705,1017.079,2,1,2,2,20,2240,3063
1,rate 1mbit,p256\_mlkem512,rsa:2048,25.064,26.616255033557046,5.51,7.722046979865771,30.814,34.34089932885906,1,1,1,1,456,1447,2205
1,delay 500ms,p256\_mlkem512,rsa:2048,507.07,508.0191666666667,504.682,512.0688823529412,1015.792,1020.2374117647059,1,1,1,1,20,1447,2206
3,delay 500ms,MLKEM768,rsa:2048,504.592,505.28452631578944,504.621,504.0394444444444,1009.352,1009.2597777777778,1,1,1,1,20,1766,2461
3,rate 1mbit,MLKEM768,rsa:2048,23.147,24.966926406926408,4.885,6.971841648590022,29.091,31.945188720173533,1,1,1,1,470,1766,2461
3,delay 500ms,bikel3,rsa:2048,504.61,505.0536315789474,510.1,510.5511111111111,1016.2395,1015.5661111111111,3,2,3,3,20,3821,4644
3,rate 1mbit,bikel3,rsa:2048,36.2065,36.11801136363637,18.9775,18.81126857142857,51.5315,54.62018857142858,3,2,3,3,358,3821,4644
3,rate 1mbit,p384,rsa:2048,16.179,17.611479923518164,4.9,7.461511494252874,20.706,25.0668122605364,1,1,1,1,534,685,1470
3,delay 500ms,p384,rsa:2048,505.996,505.28178947368417,505.929,505.9725,1011.9515,1011.3396111111111,1,1,1,1,20,685,1470
3,delay 500ms,p384\_bikel3,rsa:2048,508.361,509.58673684210527,508.0275,512.7431111111111,1018.335,1022.1370555555555,3,2,3,3,20,3918,4741
3,rate 1mbit,p384\_bikel3,rsa:2048,40.338,38.961824773413895,20.666,22.278148484848483,59.998,61.080812121212126,3,2,3,3,337,3918,4741
3,delay 500ms,p384\_mlkem768,rsa:2048,510.2085,512.7666666666667,504.725,505.9463529411765,1017.565,1019.0726470588236,1,1,1,1,20,1863,2558
3,rate 1mbit,p384\_mlkem768,rsa:2048,29.814,30.60167865707434,5.5485,8.305288461538462,35.7415,38.88006971153846,1,1,1,1,426,1863,2558
5,rate 1mbit,MLKEM1024,rsa:2048,28.369,29.310608173076925,5.528,7.924281927710843,34.428,37.230768674698794,1,1,1,1,424,2150,2941
5,delay 500ms,MLKEM1024,rsa:2048,504.689,505.09736842105264,503.7575,503.7042777777778,1009.364,1008.9353888888888,1,1,1,1,20,2150,2941
5,rate 1mbit,p521,rsa:2048,18.6895,19.603498015873015,5.729,8.431976143141153,24.987,28.042254473161034,1,1,1,1,513,721,1506
5,delay 500ms,p521,rsa:2048,507.911,509.7532631578947,506.275,506.9127222222222,1014.1315,1016.9438333333334,1,1,1,1,20,721,1506
5,rate 1mbit,p521\_mlkem1024,rsa:2048,38.807,38.663531578947364,9.389,10.541440633245383,48.128,49.214609498680744,1,1,2,2,387,2335,3126
5,delay 500ms,p521\_mlkem1024,rsa:2048,512.889,513.360894736842,505.101,505.0991666666667,1018.8485,1018.4862777777778,2,1,2,2,20,2335,3126
