level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,X25519,falcon512,4.955,5.273848495617152,0.896,1.0020285511195355,5.91,6.275850965525412,1,1,1,1,8.6k,620,2808
1,,X25519,rsa:1024,0.364,0.42116029415357553,0.263,0.3276100171023699,0.654,0.7487692890300514,1,1,1,1,41.5k,627,1016
1,,X25519,rsa:2048,1.0515,1.1590864628172777,0.305,0.35718216565236754,1.389,1.5162609470090544,1,1,1,1,27.4k,620,1405
1,,X25519,rsa:3072,2.869,3.004704445222261,0.388,0.4336795015401848,3.2875,3.43837083450014,1,1,1,1,14.5k,620,1789
1,,X25519,rsa:4096,5.8475,6.0604138767588545,0.467,0.4897641635326944,6.337,6.550181608637632,1,1,1,1,8.4k,620,2173
1,,X25519,p256\_falcon512,4.35,4.907080099558773,0.967,1.1278644489703553,5.3475,6.034890020366599,1,1,1,1,9.0k,620,3029
2,,X25519,MLDSA44,0.234,0.3031046125216004,1.299,1.5491644879691584,1.584,1.85225072007799,2,1,2,2,23.0k,672,6821
2,,X25519,p256\_mldsa44,0.501,0.5943021569122099,2.021,2.3384530432040367,2.553,2.932765941343425,2,1,2,2,16.1k,620,7028
2,,X25519,rsa3072\_mldsa44,0.512,0.5738637877211238,4.608,4.899861573688593,5.183,5.473735845129059,2,1,2,2,9.8k,672,7987
3,,X25519,MLDSA65,0.255,0.30005025441955624,1.843,2.1068902995645558,2.125,2.4069410838885683,3,1,3,3,19.4k,724,9291
3,,X25519,p384\_mldsa65,0.487,0.5410631515637531,4.223,4.690096140350877,4.728,5.23117984962406,3,1,3,3,10.1k,724,9594
5,,X25519,MLDSA87,0.228,0.28272977645305514,2.238,2.5581534609193346,2.516,2.840893221248435,4,1,4,4,17.0k,776,12619
5,,X25519,falcon1024,9.8315,10.244313729508196,1.087,1.198108218897315,10.978,11.439557081369134,2,1,2,2,5.0k,672,4994
5,,X25519,p521\_falcon1024,12.127,12.577891933497536,4.4,4.727667077302125,16.511,17.303217739451803,2,1,2,2,3.3k,672,5423
5,,X25519,p521\_mldsa87,0.432,0.45772943693994916,6.728,6.91810393258427,7.192,7.375847645799893,4,1,4,4,7.6k,776,13029
