level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,X25519,falcon512,3.842,3.913142563046835,0.705,0.6973079694604101,4.535,4.610452775156558,1,1,1,1,11.9k,620,2811
1,,X25519,rsa:1024,0.267,0.30238688152441223,0.198,0.22936503568664546,0.523,0.5317514833605641,1,1,1,1,59.1k,627,1016
1,,X25519,rsa:2048,0.881,0.9054159929651378,0.231,0.2617673323499376,1.116,1.1671881595370477,1,1,1,1,35.9k,620,1405
1,,X25519,rsa:3072,2.285,2.341706714909013,0.282,0.31805821316447613,2.602,2.659765657425637,1,1,1,1,19.1k,620,1789
1,,X25519,rsa:4096,4.925,5.008543697060289,0.343,0.3846649392066972,5.309,5.393227925054814,1,1,1,1,10.2k,620,2173
1,,X25519,p256\_falcon512,3.851,3.903175447933298,0.857,0.8620929737402413,4.707,4.76525984740951,1,1,1,1,11.4k,620,3031
2,,X25519,MLDSA44,0.179,0.1968437742575396,0.897,1.0050156402737047,1.089,1.2018598125467195,2,1,2,2,35.4k,672,6821
2,,X25519,p256\_mldsa44,0.357,0.39119356597600874,1.511,1.5720453859060401,1.899,1.9632433305369126,2,1,2,2,24.2k,620,7028
2,,X25519,rsa3072\_mldsa44,0.366,0.40951525739576056,3.536,3.637462452434573,3.938,4.046990758717093,2,1,2,2,13.1k,672,7987
3,,X25519,MLDSA65,0.201,0.22029207977207976,1.332,1.5281784750978231,1.553,1.7484660563005738,3,1,3,3,26.8k,724,9291
3,,X25519,p384\_mldsa65,0.359,0.3964686270141828,3.375,3.4875412891727313,3.769,3.8839985147779594,3,1,3,3,13.7k,620,9594
5,,X25519,MLDSA87,0.182,0.2037554369058471,1.647,1.849349887133183,1.85,2.0531077444000694,4,1,4,4,23.4k,776,12619
5,,X25519,falcon1024,7.638,7.711274792754068,0.828,0.8290110548134499,8.459,8.540240442192538,2,1,2,2,6.6k,672,4999
5,,X25519,p521\_falcon1024,9.232,9.302584717607973,3.334,3.367585954807266,12.585,12.670243021710236,2,1,2,2,4.6k,672,5413
5,,X25519,p521\_mldsa87,0.364,0.4059106138566471,5.98,6.136200478755237,6.385,6.542123638539796,4,1,4,4,8.5k,776,13030
