level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,X25519,falcon512,4.491,4.609202512254902,0.78,0.8355304392236976,5.319,5.4447668028600615,1,1,1,1,10.0k,620,2813
1,,X25519,rsa:1024,0.301,0.3712588182954473,0.2195,0.2850971569001314,0.616,0.656358734799373,1,1,1,1,48.0k,627,1016
1,,X25519,rsa:2048,0.987,1.0758049517530306,0.255,0.32955427727600534,1.325,1.4053572581476013,1,1,1,1,29.6k,620,1405
1,,X25519,rsa:3072,2.653,2.7524992081089645,0.309,0.38572814242270653,3.027,3.1382150278763303,1,1,1,1,16.1k,620,1789
1,,X25519,rsa:4096,5.797,5.890507717685873,0.397,0.45968159321234975,6.263,6.350276808861654,1,1,1,1,8.6k,620,2173
1,,X25519,p256\_falcon512,4.527,4.6312475969156015,0.966,1.04052165645468,5.565,5.67173917177266,1,1,1,1,9.6k,620,3034
2,,X25519,MLDSA44,0.187,0.23738189922345648,1.086,1.2142596113664854,1.331,1.4516446232065747,2,1,2,2,29.2k,672,6821
2,,X25519,p256\_mldsa44,0.423,0.4765201052045926,1.812,1.88851416287304,2.272,2.3650349013657057,2,1,2,2,20.1k,620,7027
2,,X25519,rsa3072\_mldsa44,0.437,0.49246052869817125,4.178,4.283653055681304,4.667,4.776111362607515,2,1,2,2,11.2k,672,7987
3,,X25519,MLDSA65,0.211,0.26688782229641994,1.646,1.8695365208922692,1.907,2.1364233177201686,3,1,3,3,21.9k,724,9291
3,,X25519,p384\_mldsa65,0.4185,0.48124064595834803,4.011,4.142601182596417,4.492,4.623839202188686,3,1,3,3,11.5k,620,9593
5,,X25519,MLDSA87,0.191,0.24353916571309686,1.993,2.228227932379714,2.234,2.4717636931079325,4,1,4,4,19.5k,776,12619
5,,X25519,falcon1024,8.982,9.075216322869954,0.93,1.0029564047362756,9.992,10.078117509867242,2,1,2,2,5.7k,672,4989
5,,X25519,p521\_falcon1024,10.848,10.939374608150471,3.853,3.930051476352234,14.744,14.869240658479226,2,1,2,2,3.9k,672,5413
5,,X25519,p521\_mldsa87,0.434,0.4852991090369113,7.11,7.260567406988258,7.591,7.745836610553119,4,1,4,4,7.2k,776,13030
