level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,X25519,falcon512,4.132,4.319977419044874,0.757,0.8027749375360369,4.897,5.122799730924466,1,1,1,1,10.6k,620,2815
1,,X25519,rsa:1024,0.325,0.3695103465786467,0.23,0.28103446889547185,0.624,0.6505492382564536,1,1,1,1,48.1k,627,1016
1,,X25519,rsa:2048,1.13,1.2452020246655686,0.329,0.3967999758958702,1.49,1.641994817612084,1,1,1,1,25.4k,620,1405
1,,X25519,rsa:3072,2.977,3.1348332609010576,0.404,0.4532796088373777,3.416,3.588087721839913,1,1,1,1,14.0k,620,1789
1,,X25519,rsa:4096,6.015,6.272242489000629,0.476,0.5161229570027659,6.528,6.788449082222781,1,1,1,1,8.1k,620,2173
1,,X25519,p256\_falcon512,4.43,4.575986698785086,0.977,1.0297107992039385,5.449,5.605686917356238,1,1,1,1,9.7k,620,3035
2,,X25519,MLDSA44,0.184,0.21541184564388016,0.964,1.0860854364074177,1.174,1.301497732745411,2,1,2,2,32.5k,672,6821
2,,X25519,p256\_mldsa44,0.466,0.536865937535235,1.81,2.10163332393572,2.252,2.6385153087115873,2,1,2,2,18.0k,620,7027
2,,X25519,rsa3072\_mldsa44,0.451,0.4900401135960242,4.0245,4.1891750399431915,4.498,4.6792191549795845,2,1,2,2,11.5k,672,7987
3,,X25519,MLDSA65,0.206,0.24342172322442288,1.455,1.6818256097560977,1.694,1.9252497476871322,3,1,3,3,24.2k,724,9291
3,,X25519,p384\_mldsa65,0.424,0.45571381720894105,3.853,4.014733362106172,4.307,4.470448252050065,3,1,3,3,11.8k,620,9594
5,,X25519,MLDSA87,0.191,0.23275865645838478,1.852,2.1113899426990717,2.07,2.344149081209247,4,1,4,4,20.6k,776,12619
5,,X25519,falcon1024,8.205,8.380652842809365,0.885,0.9117808998160227,9.111,9.292424820204047,2,1,2,2,6.1k,672,4995
5,,X25519,p521\_falcon1024,10.6215,10.826175906735752,3.831,3.967550401658461,14.494,14.793816532780513,2,1,2,2,3.9k,672,5412
5,,X25519,p521\_mldsa87,0.436,0.46088194726166326,6.7785,6.993709494184474,7.2365,7.4546015688396,4,1,4,4,7.5k,776,13028
