level,trafficEmulation,kem,sig,partAMedian,partAAvg,partBMedian,partBAvg,partAllMedian,partAllAvg,segments,packetsClient,packetsServer,handshakeServerPushes,connections,clientServerBytes,serverClientBytes
1,,X25519,falcon512,3.81,3.8896272774596565,0.633,0.7030624728850325,4.49,4.592643817787419,1,1,1,1,11.7k,620,2813
1,,X25519,rsa:1024,0.273,0.30742810721592767,0.203,0.22856091606203363,0.482,0.5359896667927513,1,1,1,1,59.1k,627,1016
1,,X25519,rsa:2048,0.824,0.9049220697720854,0.236,0.2665530009128252,1.078,1.171477778411684,1,1,1,1,35.7k,620,1405
1,,X25519,rsa:3072,2.255,2.3252206441393874,0.282,0.3155691430381752,2.576,2.640797930196948,1,1,1,1,19.3k,620,1789
1,,X25519,rsa:4096,4.852,4.948988336763697,0.346,0.3811795726328171,5.217,5.330162223093511,1,1,1,1,10.4k,620,2173
1,,X25519,p256\_falcon512,3.821,3.8786554659100987,0.793,0.8769502615480096,4.665,4.755605727458108,1,1,1,1,11.5k,620,3033
2,,X25519,MLDSA44,0.183,0.20521263861996128,0.923,1.0291900836144932,1.122,1.2344016722898634,2,1,2,2,34.7k,672,6821
2,,X25519,p256\_mldsa44,0.355,0.3888178289720796,1.504,1.5796852539755415,1.893,1.96849764180475,2,1,2,2,24.4k,672,7028
2,,X25519,rsa3072\_mldsa44,0.37,0.41060092628328826,3.53,3.6166615717153006,3.927,4.027257603828933,2,1,2,2,13.2k,672,7987
3,,X25519,MLDSA65,0.205,0.22173834458149097,1.364,1.549676622318762,1.589,1.7714168573755866,3,1,3,3,26.2k,724,9291
3,,X25519,p384\_mldsa65,0.354,0.39205326281287245,3.336,3.452416778423484,3.722,3.844476307554761,3,1,3,3,13.7k,724,9594
5,,X25519,MLDSA87,0.185,0.20498600877192982,1.66,1.8608861353568138,1.863,2.065873064608097,4,1,4,4,23.2k,776,12619
5,,X25519,falcon1024,7.464,7.637220961887477,0.759,0.8185374376039933,8.256,8.455776281954318,2,1,2,2,6.7k,672,4994
5,,X25519,p521\_falcon1024,8.981,9.161926649305556,3.269,3.3200549283543204,12.2685,12.481925531914893,2,1,2,2,4.7k,672,5415
5,,X25519,p521\_mldsa87,0.358,0.39751769440170437,5.883,6.056056943293477,6.269,6.45354350657038,4,1,4,4,8.6k,776,13030
